filename,language,text,duration
527.txt,it,"Giuda!",0
528.txt,it,"Quello che stai per fare, fai in fretta.",0
529.txt,it,"Signore.",0
530.txt,it,"Sono pronto ad andare con te in prigione e a morte.",0
531.txt,it,"Davvero, vi dico, oggi – sì, stasera – prima che il gallo crows due volte voi stessi mi dissanguate tre volte.",0
532.txt,it,"Anche se dovessi morire con te, non ti diseredero' mai.",0
533.txt,it,"Dove andiamo?",0
534.txt,it,"Al Giardino del Getsemani.",0
535.txt,it,"Al Monte degli Ulivi.",0
536.txt,it,"Signore, insegnaci a pregare, come Giovanni ha insegnato ai suoi discepoli.",0
537.txt,it,"Quando pregate, dite. Padre, sia santificato il tuo nome, venga il tuo regno!",0
538.txt,it,"Preghiera del Signore in aramaico",0
539.txt,it,"Mi piace questo Gesù di Nazareth.",0
540.txt,it,"Seguitemi! Ha detto.",0
541.txt,it,"Seguilo",0
542.txt,it,"Ma dove?",0
543.txt,it,"Posso anche?",0
544.txt,it,"Voglio seguirlo.",0
545.txt,it,"Grazie a Dio, Ti ho trovato.",0
546.txt,it,"Per colpa tua, ho dovuto lasciare il branco e ti stavo cercando per molto tempo.",0
547.txt,it,"Ma valeva la pena, giovane, piccolo agnello.",0
548.txt,it,"Ora, torniamo al branco rapidamente.",0
549.txt,it,"La gente si sta avvicinando.",0
550.txt,it,"Che ci fanno qui nel Getsemani del Giardino stasera?",0
551.txt,it,"Padre!",0
552.txt,it,"Padre, se sei disposto, prendi questa tazza da me, ma non dalla mia volontà, ma dalla tua.",0
553.txt,it,"Sono venuto dal Padre e sono entrato nel mondo; ora lascio il mondo e torno al Padre.",0
554.txt,it,"Padre mio, se non è possibile che questo calice venga portato via se non lo bevo, la vostra volontà sia fatta.",0
555.txt,it,"Seguitemi!",0
556.txt,it,"Perche' dormi?",0
557.txt,it,"Alzati e prega per non cadere nella tentazione!",0
558.txt,it,"Temptazione!",0
559.txt,it,"Il tradimento di Giuda?",0
560.txt,it,"La tregua di Peter?",0
561.txt,it,"Temptazione: provare qualcosa che so è proibito.",0
562.txt,it,"Temptazione: Fare qualcosa che non è consentito.",0
563.txt,it,"Temptazione: Lavorare contro il bene – opporsi.",0
564.txt,it,"Seguimi, ha detto, sapendo che stavo guardando tutto, nascosto, fuori dalla vista.",0
565.txt,it,"E io l'ho seguito.",0
566.txt,it,"Gesù stava sudando sangue.",0
567.txt,it,"Sangue!",0
568.txt,it,"È così che spaventato era di tortura e di punizione dura.",0
569.txt,it,"Tuttavia, si permise di essere catturato, consapevolmente e fuori dal libero arbitrio.",0
570.txt,it,"Conosceva il verdetto del giorno dopo.",0
571.txt,it,"E i suoi discepoli?",0
572.txt,it,"Sono fuggiti tutti.",0
573.txt,it,"Trenta pezzi d'argento, li ha messi sul mio tavolo.",0
574.txt,it,"#",0
575.txt,it,"#",0
576.txt,it,"Trenta!",0
577.txt,it,"Non dieci",0
578.txt,it,"Non venti",0
579.txt,it,"Trenta, per una corda.",0
580.txt,it,"È una corda molto forte, ma trenta",0
581.txt,it,"Che ne faccio di questo?",0
582.txt,it,"Forse condividerlo",0
583.txt,it,"Con te, te e te",0
584.txt,it,"O sprecarlo",0
585.txt,it,"Vacanze",0
586.txt,it,"Un nuovo carro",0
587.txt,it,"Con un cavallo",0
588.txt,it,"O forse due, o quattro, o sei",0
589.txt,it,"Un nuovo carro con un tetto",0
590.txt,it,"Mi sono appena reso conto di quanto mi rende inquieto la somma di denaro.",0
591.txt,it,"Ma perché l'uomo all'improvviso pensa così stranamente?",0
592.txt,it,"E perche' mi sento cosi' distratto e dipendente dal mammone?",0
593.txt,it,"Giuda, sei impazzito?",0
594.txt,it,"Oh, Giuda, cosa ci hai fatto?",0
595.txt,it,"Hai tradito Gesù.",0
596.txt,it,"E ora scappa da noi, dai tuoi amici.",0
597.txt,it,"Probabilmente sai che era sbagliato.",0
598.txt,it,"Ma nessuno è senza errore.",0
599.txt,it,"Siamo amici di Gesù.",0
600.txt,it,"Non si può semplicemente scappare da questo ora",0
601.txt,it,"Non l’hai ascoltato?",0
602.txt,it,"Per me le sue parole erano incomprensibili anche a volte.",0
603.txt,it,"Ma ancora ho ascoltato e ho cercato di capire.",0
604.txt,it,"Ma ti perdonerà – o già lo ha.",0
605.txt,it,"Onorabile procuratore del nostro glorioso Imperatore Romano!",0
606.txt,it,"Sono stanco.",0
607.txt,it,"Non può aspettare?",0
608.txt,it,"Se non fosse stato un criminale così terribile, non ti avremmo disturbato così presto, ma lo avrebbe punito secondo la nostra legge.",0
609.txt,it,"Di che crimine lo accusa?",0
610.txt,it,"Ha violato le nostre leggi in vari modi.",0
611.txt,it,"Perche' dovrei importarmi?",0
612.txt,it,"Prendetelo e giudicatelo secondo la vostra legge.",0
613.txt,it,"Il Grande Consiglio vuole la sua morte.",0
614.txt,it,"Morte?",0
615.txt,it,"Ora siamo venuti da voi, che è l'unico che ha il diritto di condannarlo a morte.",0
616.txt,it,"Cos'ha fatto?",0
617.txt,it,"Deve morire!",0
618.txt,it,"Morire?",0
619.txt,it,"Quale legge ha infranto?",0
620.txt,it,"Abbiamo una legge che afferma che egli, che si chiama Figlio di Dio, deve morire.",0
621.txt,it,"Abbiamo sentito la bestemmia dalla sua bocca.",0
622.txt,it,"Blasfemia!",0
623.txt,it,"Non hai qualcosa di meglio?",0
624.txt,it,"Non è abbastanza colpevole per aver finto di essere il re di Israele?",0
625.txt,it,"Incita il popolo ad opporsi all'Imperatore!",0
626.txt,it,"Hai sentito di cosa ti accusano?",0
627.txt,it,"Che ne dici?",0
628.txt,it,"Ascolta, continua a tacere.",0
629.txt,it,"Non lo nega.",0
630.txt,it,"Continua a tacere e quindi riconosce il suo crimine.",0
631.txt,it,"Condannatelo!",0
632.txt,it,"Riesci a sentire le loro lamentele?",0
633.txt,it,"Come rispondi?",0
634.txt,it,"Non sai che ho il potere di decidere se crocifiggerti o liberarti?",0
635.txt,it,"Non avreste alcun potere se non vi fosse dato dall’alto.",0
636.txt,it,"Sei tu il re degli ebrei?",0
637.txt,it,"E' una tua idea o altri ti hanno parlato di me?",0
638.txt,it,"Sono ebreo?",0
639.txt,it,"Il vostro popolo e i vostri capi sacerdoti vi hanno consegnati a me.",0
640.txt,it,"Ti accusano di chiamarti re degli ebrei.",0
641.txt,it,"Il mio regno non è di questo mondo",0
642.txt,it,"Se lo fosse, i miei servi avrebbero combattuto per impedire il mio arresto da parte dei capi ebrei, ma ora il mio regno è da un altro posto.",0
643.txt,it,"Allora sei un re!",0
644.txt,it,"Dov'è il tuo regno?",0
645.txt,it,"Tu dici che sono un re.",0
646.txt,it,"Infatti, la ragione per cui sono nato e sono venuto nel mondo Ã ̈ testimoniare la veritÃ .",0
647.txt,it,"Tutti dalla parte della verità mi ascoltano.",0
648.txt,it,"Qual è la verità?",0
649.txt,it,"Qual è la verità in Gerusalemme io decido!",0
650.txt,it,"Caiaphas, lo farò montare.",0
651.txt,it,"Questo dovrebbe battere la follia da lui",0
652.txt,it,"Prendetelo!",0
653.txt,it,"Amore mio, aspetta!",0
654.txt,it,"Cosa vuoi?",0
655.txt,it,"Ti supplico.",0
656.txt,it,"Non c’entra niente con quell’uomo innocente.",0
657.txt,it,"Perché oggi ho sofferto molto in un sogno per colpa sua.",0
658.txt,it,"Chiedono la sua morte.",0
659.txt,it,"È stato frustato.",0
660.txt,it,"Questo lo cambierà come tutti gli altri.",0
661.txt,it,"Che male ha fatto?",0
662.txt,it,"Se solo lo sapessi.",0
663.txt,it,"Dicono che è blasfemo.",0
664.txt,it,"Smettila, amore mio, smettila!",0
665.txt,it,"E' qualcuno molto speciale.",0
666.txt,it,"Basta!",0
667.txt,it,"Basta, ho detto!",0
668.txt,it,"Sei impazzito?",0
669.txt,it,"Ho detto frustare, non",0
670.txt,it,"Devo sempre occuparmi di imbecilli?",0
671.txt,it,"Dagli un mantello.",0
672.txt,it,"Oh, una corona.",0
673.txt,it,"Ora sei un re.",0
674.txt,it,"I vestiti ti fanno sembrare uno.",0
675.txt,it,"Riporta indietro il tuo prigioniero.",0
676.txt,it,"Non lo condannerò a morte.",0
677.txt,it,"Moglie, vieni.",0
678.txt,it,"Non è un atto di tradimento chiamarsi re nella provincia dell’Imperatore?",0
679.txt,it,"Non merita la morte per questo?",0
680.txt,it,"Sì, deve morire!",0
681.txt,it,"Non è abbastanza colpevole per aver portato disturbo a tutto il paese, fino a Gerusalemme?",0
682.txt,it,"Chiediamo la sua morte.",0
683.txt,it,"Lui pubblicamente e consapevolmente inganna Dio.",0
684.txt,it,"E questo è punibile dalla morte.",0
685.txt,it,"Caiaphas, perche'?",0
686.txt,it,"Senti, Nicodemo e i suoi seguaci!",0
687.txt,it,"Ridicolo!",0
688.txt,it,"Fratelli, non ascoltateli.",0
689.txt,it,"Hanno già giustiziato altri profeti.",0
690.txt,it,"Siete saggi e vi chiamate studiosi.",0
691.txt,it,"Tuttavia, siete anche accecati dall'odio, dall'invidia e dal dispetto.",0
692.txt,it,"Non ascoltarlo!",0
693.txt,it,"Non essere ingannato!",0
694.txt,it,"Ascolta il tuo Sommo Sacerdote, Caiaphas!",0
695.txt,it,"Sia lodato i figli di Abramo!",0
696.txt,it,"Salva la nostra gente dalla sfortuna e dalla rovina.",0
697.txt,it,"Crocifiggilo!",0
698.txt,it,"Deve morire!",0
699.txt,it,"Riesci a sentire le loro urla?",0
700.txt,it,"Sai cosa significa?",0
701.txt,it,"Ma è comune liberare qualcuno dalla prigione per grandi feste.",0
702.txt,it,"Allora, vuoi che rilasci questo re, Gesù?",0
703.txt,it,"No, non lui! Non lui!",0
704.txt,it,"Liberate Gesù!",0
705.txt,it,"Allora chi altro?",0
706.txt,it,"Barabbas!",0
707.txt,it,"Barabbas!",0
708.txt,it,"Cristo!",0
709.txt,it,"Cristo!",0
710.txt,it,"Barabbas?",0
711.txt,it,"Ma è un assassino",0
712.txt,it,"Quale crimine ha commesso Gesù?",0
713.txt,it,"Cosa?",0
714.txt,it,"Lui è un falso profeta.",0
715.txt,it,"Si chiama Messia.",0
716.txt,it,"Pilato, dacci Barabba!",0
717.txt,it,"E Gesù?",0
718.txt,it,"Crocifiggilo, crocifiggilo!",0
719.txt,it,"Senta, procuratore, la gente vuole la sua morte!",0
720.txt,it,"Vuoi che crocifiggi il tuo Messia?",0
721.txt,it,"Altrimenti non sei un amico dell’Imperatore!",0
722.txt,it,"Onorevoli procuratori, perche' sei cosi' esitante a fare un verdetto?",0
723.txt,it,"Non tanto tempo fa aveva circa cento persone, che protestavano contro l'Imperatore, picchiate a morte da soldati senza processo legale",0
724.txt,it,"E ora esiti?",0
725.txt,it,"Allora sia pure!",0
726.txt,it,"Sono innocente del sangue di quest’uomo.",0
727.txt,it,"È vostra responsabilità!",0
728.txt,it,"Allora, crocifiggilo!",0
729.txt,it,"Quanto può essere crudele un essere umano per un altro?",0
730.txt,it,"Egli ha subito una tale tortura per noi, hanno rotto il suo corpo, ferita da ferita.",0
731.txt,it,"Ma non potevano rompere la sua volontà.",0
732.txt,it,"Fino alla fine, il suo messaggio era amore.",0
733.txt,it,"Volevo aiutarlo, ma come?",0
734.txt,it,"I suoi occhi, chiari e belli, hanno detto. Seguitemi, Ponzio Pilato, mio marito e un buon padre, non voleva la sua morte.",0
735.txt,it,"No!",0
736.txt,it,"Ma i dannati, che non credevano di essere il nostro Salvatore, hanno minacciato mio marito.",0
737.txt,it,"Doveva comandare la sua crocifissione",0
738.txt,it,"Doveva!",0
739.txt,it,"Doveva!",0
740.txt,it,"Gesù era come un agnello portato al macello.",0
741.txt,it,"Volevo andare anche a Golgotha!",0
742.txt,it,"Ma il creatore di corda ha rifiutato di prendermi.",0
743.txt,it,"Nessuno mi avrebbe riconosciuto. Avevo questa sciarpa.",0
744.txt,it,"Te lo sto dicendo. Non posso portarti!",0
745.txt,it,"Ti prego, portami con te!",0
746.txt,it,"No, non voglio.",0
747.txt,it,"Non capisco nemmeno perché debba essere crocifisso.",0
748.txt,it,"Non si opponeva a loro.",0
749.txt,it,"Lo accusano di blasfemia.",0
750.txt,it,"Spiega e interpreta le scritture e le leggi dei tuoi antenati.",0
751.txt,it,"Ecco di cosa lo accusano.",0
752.txt,it,"Rende le cose che sono conosciute dai vecchi tempi accessibili in modo nuovo.",0
753.txt,it,"Miscela il vecchio con il nuovo?",0
754.txt,it,"Allora non mi sorprende che lo minacciano.",0
755.txt,it,"Hanno paura e si difendono.",0
756.txt,it,"Sanno che se non tengono le cose vecchie, un sacco di cose sicure e stabili sparirebbero.",0
757.txt,it,"Hanno paura delle novità.",0
758.txt,it,"Vado a Golgotha!",0
759.txt,it,"Portami con te!",0
760.txt,it,"È proibito.",0
761.txt,it,"No.",0
762.txt,it,"Per favore!",0
763.txt,it,"Ma donna, sei tu, vero?",0
764.txt,it,"Sei la moglie di Ponzio Pilato!",0
765.txt,it,"Lo so.",0
766.txt,it,"Per favore!",0
767.txt,it,"Non posso.",0
768.txt,it,"Avanti, avanti!",0
769.txt,it,"o vuoi che ti porti?",0
770.txt,it,"Ha, ha, ha, trasportare!",0
771.txt,it,"Sbrigati, donna, e poi vattene!",0
772.txt,it,"Seguitemi!",0
773.txt,it,"Forza, dannazione!",0
774.txt,it,"Idiota, perche' cadi?",0
775.txt,it,"Alzati e continua!",0
776.txt,it,"Ehi, amico!",0
777.txt,it,"Tu, la' dietro.",0
778.txt,it,"Vieni ad aiutarlo a portare la croce!",0
779.txt,it,"Io?",0
780.txt,it,"Ma perche' io?",0
781.txt,it,"Non chiedere.",0
782.txt,it,"È un ordine!",0
783.txt,it,"Veronica",0
784.txt,it,"Veronica",0
785.txt,it,"Veronica, che succede?",0
786.txt,it,"Non sono mai stato così vicino a lui, il suo volto è ferito, ma non c’è odio",0
787.txt,it,"Seguitemi!",0
788.txt,it,"Seguitemi!",0
789.txt,it,"Lui è veramente il Figlio di Dio.",0
790.txt,it,"Si'.",0
791.txt,it,"Lui è veramente il Figlio di Dio!",0
792.txt,it,"Veronica, dai!",0
793.txt,it,"Ma perche'?",0
794.txt,it,"Veronica, che aiuta a portare la croce, è mio zio Simon di Cyrene!",0
795.txt,it,"L'ho aiutato anch'io, ma poi i soldati mi hanno cacciato via.",0
796.txt,it,"Che sta succedendo?",0
797.txt,it,"Non vedo niente!",0
798.txt,it,"Ragazzo, siediti sulle mie spalle, avrai una vista migliore e dicci cosa vedi.",0
799.txt,it,"La croce è a terra.",0
800.txt,it,"Ora i soldati strappano i vestiti dal suo corpo.",0
801.txt,it,"E ora lo gettano a terra",0
802.txt,it,"Due soldati combattono sui vestiti.",0
803.txt,it,"I suoi vestiti?",0
804.txt,it,"Come era profetizzato.",0
805.txt,it,"Dividono i suoi vestiti tra loro e gettano un sacco per il suo capo.",0
806.txt,it,"Un soldato ha grosse unghie in mano.",0
807.txt,it,"Sono enormi!",0
808.txt,it,"E ora, oh no",0
809.txt,it,"Non è niente per i tuoi occhi.",0
810.txt,it,"Meglio che torni giù.",0
811.txt,it,"E in cima, c'è un'iscrizione.",0
812.txt,it,"Non so cosa ci sia scritto.",0
813.txt,it,"Probabilmente si chiama.",0
814.txt,it,"Gloria a te, re degli ebrei.",0
815.txt,it,"Smettila di beccarlo.",0
816.txt,it,"Siamo banditi e meritiamo la punizione.",0
817.txt,it,"Lui no.",0
818.txt,it,"Ehi, re!",0
819.txt,it,"Vieni giù dalla tua croce e aiutaci!",0
820.txt,it,"Eli... Eli, lema sabachthani.",0
821.txt,it,"Sta chiamando Elia!",0
822.txt,it,"Neanche Elijah puo' salvarti ora.",0
823.txt,it,"Mio Dio, mio Dio, perché mi hai abbandonato?",0
824.txt,it,"Ha salvato gli altri, ma non può salvarsi!",0
825.txt,it,"È il re di Israele!",0
826.txt,it,"Lascialo scendere dalla croce ora, e noi crederemo in lui.",0
827.txt,it,"Tu, che distruggerai il tempio e lo costruirai in tre giorni, risparmiati!",0
828.txt,it,"Scendete dalla croce, se siete il Figlio di Dio!",0
829.txt,it,"Padre, perdonali",0
830.txt,it,"Se sei veramente il Figlio di Dio incarnato",0
831.txt,it,"Gesù, ricordati di me quando entrerai nel tuo regno.",0
832.txt,it,"Davvero, te lo dico, oggi sarai con me in paradiso.",0
833.txt,it,"John, anche tua madre!",0
834.txt,it,"Donna, anche tuo figlio.",0
835.txt,it,"Ho sete!",0
836.txt,it,"Ecco qua!",0
837.txt,it,"E' finita!",0
838.txt,it,"Sicuramente era il Figlio di Dio!",0
839.txt,it,"Padre, nelle tue mani comporto il mio spirito.",0
840.txt,it,"Il centurione, vedendo ciò che era accaduto, lodava Dio e disse. Sicuramente era un uomo giusto.",0
841.txt,it,"Quando tutte le persone che si erano riunite per testimoniare questa vista videro ciò che ebbe luogo, batterono il seno e se ne andarono.",0
842.txt,it,"Ma tutti coloro che lo conoscevano stavano a distanza",0
843.txt,it,"Ora, c'era un uomo di nome Giuseppe, un membro del Consiglio, un uomo buono e giusto, che non aveva acconsentito alla loro decisione e azione.",0
844.txt,it,"Venne dalla città giudea di Arimathea.",0
845.txt,it,"Andò a Pilato e chiese il corpo di Gesù.",0
846.txt,it,"E poi presero il suo corpo dalla croce e lo seppellirono.",0
847.txt,it,"Quando ero sotto la croce, ho visto Mary, sua madre.",0
848.txt,it,"Era con lui tutto il tempo e l'ha sopportato. Una così forte, amorevole, buona madre.",0
849.txt,it,"La sua bocca non ha detto niente, ma il suo cuore ha detto tutto.",0
850.txt,it,"Ecco la serva del Signore. Sii fatto a me secondo la tua parola.",0
851.txt,it,"Sì, tutto questo ha cambiato la mia vita.",0
852.txt,it,"Sono felice e grato che Gesù ti abbia mandato a trovarmi.",0
853.txt,it,"La mia mandria si nutre fuori dal cancello della città.",0
854.txt,it,"Non voglio lasciarlo da solo per troppo tempo.",0
855.txt,it,"La pace sia con te!",0
856.txt,it,"Aspetta!",0
857.txt,it,"La pace sia con te!",0
858.txt,it,"Non voglio camminare da solo attraverso la città.",0
859.txt,it,"Mi unisco a voi.",0
860.txt,it,"Paul, ti faccio vedere una cosa.",0
861.txt,it,"Donna, sei stata molto tranquilla.",0
862.txt,it,"Hai conosciuto anche Gesù?",0
863.txt,it,"Si', e' vero. Quando ha sofferto sulla croce, ero vicino a lui fino a quando non è morto.",0
864.txt,it,"Anche se i soldati lo picchiarono e lo picchiarono, c'era amore nei suoi occhi.",0
865.txt,it,"La crocifissione era la peggiore.",0
866.txt,it,"Perché non ne parli?",0
867.txt,it,"Ero spaventata quando sei venuta qui.",0
868.txt,it,"Perche'?",0
869.txt,it,"Perche' ti conosco.",0
870.txt,it,"Ci siamo già incontrati.",0
871.txt,it,"Quando hai fatto lapidare il giovane diacono Stephen.",0
872.txt,it,"Ti ho sentito dare l'ordine, Saul!",0
873.txt,it,"Non sono più il Saulo che conoscevi.",0
874.txt,it,"Gesù mi ha cambiato.",0
875.txt,it,"Mi sono convertito. Mi ha aperto gli occhi e mi ha mostrato una nuova via, che ora seguo.",0
876.txt,it,"Andate a battezzare e fate sapere al mondo intero la buona notizia.",0
877.txt,it,"Prendi questo panno, questo miracolo, che Gesù ha lasciato dietro, è vivo!",0
878.txt,it,"Gesù visse tra noi come un essere umano e si sacrificava.",0
879.txt,it,"Donna, come ti chiami?",0
880.txt,it,"Veronica.",0
881.txt,it,"Paul, ti perdono dal profondo del mio cuore.",0
882.txt,it,"Cosa mi perdoni?",0
883.txt,it,"Stephen era il mio fratello più giovane, la pace sia con te, sempre.",0
884.txt,it,"Incredibile..",0
885.txt,it,"no, no",0
886.txt,it,"che è impossibile",0
887.txt,it,"Non ci credo!",0
888.txt,it,"Thomas, qual è il problema?",0
889.txt,it,"Non ci credo!",0
890.txt,it,"Cosa non credi?",0
891.txt,it,"Che Gesù è vivo e la tomba vuota.",0
892.txt,it,"Volevamo pelargli il corpo, ma la tomba era vuota.",0
893.txt,it,"La tomba era aperta.",0
894.txt,it,"La pietra pesante rotolava da parte.",0
895.txt,it,"Non ci credo!",0
896.txt,it,"C'erano solo i panni in cui era avvolto.",0
897.txt,it,"Un angelo.",0
898.txt,it,"Un angelo bianco neve.",0
899.txt,it,"Non ci credo!",0
900.txt,it,"Si chiedeva. Perché cercate i vivi tra i morti?",0
901.txt,it,"E poi disse che Gesù non è lì, è risorto.",0
902.txt,it,"Risorto, come? L'ho chiesto a me stesso.",0
903.txt,it,"Non ci credo!",0
904.txt,it,"L'angelo rispose. Ricordati come ti ha detto, mentre era ancora con te in Galilea. Il Figlio dell'uomo deve essere consegnato alle mani dei peccatori",0
905.txt,it,"essere crocifisso",0
906.txt,it,"e il terzo giorno essere risuscitato.",0
907.txt,it,"Non credo che il nostro Signore sia vivo!",0
908.txt,it,"Io e John l'abbiamo conosciuto.",0
909.txt,it,"Non ci credo!",0
910.txt,it,"Sì, sulla strada per Emmaus, ci ha spiegato gli script.",0
911.txt,it,"Ma l'abbiamo riconosciuto solo quando ha rotto il pane.",0
912.txt,it,"E pensi davvero che Gesù sia vivo?",0
913.txt,it,"Sì, perché abbiamo visto il Signore!",0
914.txt,it,"Non ci credo!",0
915.txt,it,"A meno che non veda i segni delle unghie nelle sue mani e metta il dito dove erano le unghie, e metta la mano nella sua parte, non crederò.",0
916.txt,it,"La pace sia con te!",0
917.txt,it,"Cristo!",0
918.txt,it,"Cristo!",0
919.txt,it,"La pace sia con te!",0
920.txt,it,"Thomas, metti qui il dito, guarda le mie mani, togli la mano e mettila al mio fianco, smettila di dubitare e credere.",0
921.txt,it,"Mio Signore e mio Dio!",0
922.txt,it,"Perché mi hai visto, hai creduto.",0
923.txt,it,"Beati coloro che non hanno visto e hanno creduto.",0
924.txt,it,"Cristo, perdona i miei dubbi.",0
925.txt,it,"Tutta l'autorità in cielo e sulla terra mi è stata data.",0
926.txt,it,"Il vero amore è il messaggio del Signore.",0
927.txt,it,"Ci guida, anche se non lo notiamo.",0
928.txt,it,"Alleluia!",0
929.txt,it,"Il perdono è un dono.",0
930.txt,it,"Delizia e soddisfa gli uomini.",0
931.txt,it,"Alleluia!",0
932.txt,it,"Coloro che cercano i segni e li riconoscono lo troveranno.",0
933.txt,it,"Alleluia!",0
934.txt,it,"Per fare il passo giusto, anche se sembra difficile.",0
935.txt,it,"Alleluia!",0
936.txt,it,"Né con i tuoi occhi, né con la tua mente, ma col tuo cuore ascolterai il suo messaggio.",0
937.txt,it,"Alleluia!",0
938.txt,it,"Andate dunque a fare discepoli di tutte le nazioni battezzandole nel nome del Padre mio e insegnando loro ad obbedire a tutto ciò che vi ho comandato.",0
939.txt,it,"Non abbiate paura, siate coraggiosi.",0
940.txt,it,"E sicuramente, sono sempre con voi, fino alla fine dell'età.",0
941.txt,it,"Seguitemi!",0
942.txt,it,"Alleluia!",0
943.txt,it,"Caro Gesù, è questa la fine?",0
944.txt,it,"No, Ramos, è l’inizio.",0
945.txt,it,"Alleluia!",0
0.txt,pl,"Dziadku, chodź!",0
1.txt,pl,"Idę, Hanka!",0
2.txt,pl,"Powiedziałeś, że pójdziesz za mną. Ale nie jesteś!",0
3.txt,pl,"Gdybym tylko mógł",0
4.txt,pl,"Ale dziadku, jeszcze nie jesteś taki stary.",0
5.txt,pl,"Daj spokój, dziadku, nie chcę niczego przegapić!",0
6.txt,pl,"Zabierzesz mnie do grobu!",0
7.txt,pl,"Całe moje ciało boli!",0
8.txt,pl,"Usiądź na chwilę!",0
9.txt,pl,"Dziadku, słyszę jak ludzie mówią imię Jezus",0
10.txt,pl,"i Mesjasz",0
11.txt,pl,"i Zbawiciela Świata.",0
12.txt,pl,"Ale dziadku, nie widzę go. Dalej!",0
13.txt,pl,"Psst, Hanka! Nie tak głośno! Uważaj, to niebezpieczne!",0
14.txt,pl,"Dziadku, nie boję się. Za mną! Za mną!",0
15.txt,pl,"Ananiasie! Witaj, Ananiaszu! Dokąd idziesz?",0
16.txt,pl,"Brama miasta, Marta.",0
17.txt,pl,"Brama miejska?",0
18.txt,pl,"Tak, diakon Stephen mówi o Jezusie z Nazaretu.",0
19.txt,pl,"Kim jest ten Stephen?",0
20.txt,pl,"Jest bardzo mądry i pełen współczucia.",0
21.txt,pl,"Wyjaśnia nauki Jezusa i jest naprawdę popularny wśród ludzi.",0
22.txt,pl,"Mówi o Deedach Jezusa i coraz więcej ludzi jest ochrzczonych.",0
23.txt,pl,"Faryzeusze się go boją i nienawidzą.",0
24.txt,pl,"Próbowali go aresztować kilka razy.",0
25.txt,pl,"Mówi o Jezusie?",0
26.txt,pl,"Marta, psst!",0
27.txt,pl,"Idę z tobą!",0
28.txt,pl,"Chcę go zobaczyć i posłuchać.",0
29.txt,pl,"Opowiedz nam więcej o Jezusie",0
30.txt,pl,"Tak, mów dalej",0
31.txt,pl,"Powiedz nam więcej!",0
32.txt,pl,"Jezus nie był tylko prorokiem, nie, umarł za nas.",0
33.txt,pl,"Poświęcił się na krzyżu.",0
34.txt,pl,"Prowadzi nas do nowej przyszłości",0
35.txt,pl,"Uwierz mi!",0
36.txt,pl,"Był naszym Zbawicielem.",0
37.txt,pl,"Nasz Mesjasz, jak to było napisane w Piśmie Świętym.",0
38.txt,pl,"Zaprowadzi nas do królestwa Bożego",0
39.txt,pl,"Tylko kłamstwa!",0
40.txt,pl,"Jezus z Nazaretu znienawidził Boga i przemówił przeciwko Mojżeszowi i naszym głównym kapłanom!",0
41.txt,pl,"Przestań kłamać!",0
42.txt,pl,"Ale, Hanka!",0
43.txt,pl,"Tak, ma rację. Powiedz nam więcej, Stephen!",0
44.txt,pl,"Czy był kiedyś prorok, którego twoi przodkowie nie prześladowali?",0
45.txt,pl,"Zabili nawet tych, którzy przewidzieli przyjście Sprawiedliwego.",0
46.txt,pl,"A teraz go zdradziłeś i zamordowałeś.",0
47.txt,pl,"Wy, którzy otrzymaliście prawo, które zostało dane przez aniołów, ale nie posłuchaliście go.",0
48.txt,pl,"Co to za hałas?",0
49.txt,pl,"Chodźmy. Saul, to długa droga.",0
50.txt,pl,"Czekają na nas w Damaszku.",0
51.txt,pl,"Wiesz, że Najwyższy Kapłan jest niecierpliwy.",0
52.txt,pl,"Zamknij się i trzymaj mojego konia!",0
53.txt,pl,"Dlaczego zebrałeś się przed bramą miasta?",0
54.txt,pl,"Młody diakon Stephen mówi o Deedach Jezusa.",0
55.txt,pl,"Czy on też jest zwolennikiem Nazarejczyka?",0
56.txt,pl,"Chyba tak.",0
57.txt,pl,"Widzę niebo otwarte i Syna Człowieczego stojącego po prawicy Boga.",0
58.txt,pl,"Ten człowiek nigdy nie przestaje mówić przeciwko temu świętemu miejscu i prawu.",0
59.txt,pl,"Słyszeliśmy, jak mówi:",0
60.txt,pl,"Ten Jezus z Nazaretu zniszczy to miejsce i zmieni zwyczaje, które Mojżesz nam dał.",0
61.txt,pl,"Pokażemy wszystkim tym wyznawcom nasze okrucieństwo.",0
62.txt,pl,"Uwierz mi, za kilka miesięcy nikt już nie będzie mówił o Jezusie, który został przybity do krzyża w Jerozolimie.",0
63.txt,pl,"Mówią nawet, że wstał z grobu",0
64.txt,pl,"trzeciego dnia.",0
65.txt,pl,"Co za bajka",0
66.txt,pl,"Wkrótce nikt już nie będzie mówił o jego naukach.",0
67.txt,pl,"Dopilnuję tego!",0
68.txt,pl,"Ukamienować go!",0
69.txt,pl,"Panie Jezu, przyjmij mojego ducha.",0
70.txt,pl,"Ukamienować go!",0
71.txt,pl,"Panie, nie bierz tego grzechu przeciwko nim.",0
72.txt,pl,"Ukamienować go!",0
73.txt,pl,"Co on powiedział?",0
74.txt,pl,"Panie, nie bierz tego grzechu przeciwko nim, jeśli dobrze słyszę.",0
75.txt,pl,"To bluźnierstwo!",0
76.txt,pl,"Saul, idziemy!",0
77.txt,pl,"Nie mieszaj się w to.",0
78.txt,pl,"Przed nami długa droga.",0
79.txt,pl,"Weź ze sobą mojego konia.",0
80.txt,pl,"I",0
